File,Pattern,Severity,Description,Fix,Match,Line
"src/components/interactive/GlassA11yAuditor.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-sm text-green-300">{selectedIssue.suggestion}</p>",447
"src/components/interactive/GlassA11yAuditor.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="block text-sm text-white/70 mb-1">Element Code</label>",453
"src/components/interactive/GlassA11yAuditor.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-xs bg-black/20 p-2 rounded overflow-x-auto">",454
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className */",37
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",38
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className = '',",63
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={`flex flex-col h-full ${className}`}>",303
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="p-4 mb-4"",306
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center justify-between mb-4">",310
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-lg font-semibold text-white">Accessibility Audit</h3>",311
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="px-4 py-2 bg-blue-500/20 text-blue-300 rounded hover:bg-blue-500/30 disabled:opacity-50 disabled:cursor-not-allowed transition-colors"",315
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="grid grid-cols-2 md:grid-cols-4 gap-4">",323
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-center">",324
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={`text-2xl font-bold ${getScoreColor(auditResult.score)}`}>",325
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70">Score</div>",328
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-center">",324
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-2xl font-bold text-red-400">",331
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70">Errors</div>",334
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-center">",324
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-2xl font-bold text-yellow-400">",337
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70">Warnings</div>",340
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-center">",324
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-2xl font-bold text-blue-400">",343
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70">Info</div>",346
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-1 gap-4">",352
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex-1 p-4"",355
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center justify-between mb-4">",310
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-md font-semibold text-white">Issues</h4>",360
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex gap-2">",361
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={`px-3 py-1 text-xs rounded capitalize transition-colors ${",366
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="space-y-2 max-h-96 overflow-y-auto">",378
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={`w-full text-left p-3 rounded border transition-colors ${",383
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-start justify-between">",387
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex-1">",388
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center gap-2 mb-1">",389
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm font-medium">{issue.rule}</span>",390
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-xs opacity-70">WCAG {issue.wcag}</span>",391
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm opacity-90">{issue.message}</p>",393
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-xs opacity-70 bg-black/20 px-1 py-0.5 rounded mt-1 inline-block">",395
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-center py-8 text-white/70">",405
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-80 p-4"",415
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-md font-semibold text-white mb-4">Issue Details</h4>",419
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="space-y-4">",421
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="block text-sm text-white/70 mb-1">Rule</label>",423
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm font-medium text-white">{selectedIssue.rule}</div>",424
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="block text-sm text-white/70 mb-1">Type</label>",428
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={`px-2 py-1 text-xs rounded capitalize ${getIssueTypeColor(selectedIssue.type)}`}>",429
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="block text-sm text-white/70 mb-1">WCAG Guideline</label>",435
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white">{selectedIssue.wcag}</div>",436
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="block text-sm text-white/70 mb-1">Message</label>",440
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white">{selectedIssue.message}</p>",441
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="block text-sm text-white/70 mb-1">Suggestion</label>",446
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-green-300">{selectedIssue.suggestion}</p>",447
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="block text-sm text-white/70 mb-1">Element Code</label>",453
"src/components/interactive/GlassA11yAuditor.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-xs bg-black/20 p-2 rounded overflow-x-auto">",454
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: '',",22
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",59
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: '',",22
"src/components/interactive/GlassAdvancedSearch.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",59
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Background","HIGH","Background opacity below minimum threshold (≥ 0.22)","Use bg-white/25 or higher","bg-white/2",315
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Border","MEDIUM","Border opacity below minimum threshold (≥ 0.20)","Use border-white/20 or higher","border-white/3",337
"src/components/interactive/GlassAdvancedSearch.tsx","Low Opacity Border","MEDIUM","Border opacity below minimum threshold (≥ 0.20)","Use border-white/20 or higher","border-white/3",337
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",114
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className?: string;",116
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",137
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full">",265
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('overflow-hidden', className)} {...props}>",266
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="pb-3">",267
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center justify-between">",268
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white text-lg font-semibold flex items-center gap-2">",269
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-5 h-5" />",270
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2">",274
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-2"",281
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-2 relative"",291
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="absolute -top-1 -right-1 w-5 h-5 bg-primary text-white text-xs rounded-full flex items-center justify-center">",295
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="pt-0 space-y-4">",304
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="relative">",306
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="relative">",306
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="absolute left-3 top-1/2 transform -translate-y-1/2 text-white/70 w-4 h-4" />",308
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full pl-10 pr-4 py-3 bg-white/255 ring-1 ring-white/10 rounded-lg text-white placeholder-white/50 focus:outline-none focus:ring-white/30"",315
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="absolute right-2 top-1/2 transform -translate-y-1/2 p-1"",325
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="absolute top-full left-0 right-0 mt-2 z-10">",334
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="bg-black/80 backdrop-blur-xl border border-white/300 rounded-lg shadow-xl max-h-64 overflow-y-auto"",337
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full text-left px-4 py-3 hover:bg-white/255 transition-colors flex items-center gap-3 first:rounded-t-lg last:rounded-b-lg"",343
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/70">{suggestion.icon}</span>",346
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex-1">",348
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white">{suggestion.text}</span>",349
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/70 text-sm ml-2">",351
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/70 text-sm">",357
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-2">",370
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2"",274
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-sm">",383
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-0 h-auto"",390
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-3 h-3" />",392
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-sm"",383
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="space-y-4 p-4 bg-white/25 rounded-lg">",411
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="grid grid-cols-1 md:grid-cols-2 lg:grid-cols-3 gap-4">",412
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="space-y-2">",414
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/80 text-sm font-medium">",415
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full px-3 py-2 bg-white/255 ring-1 ring-white/10 rounded text-white placeholder-white/50 focus:outline-none focus:ring-white/30"",425
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full px-3 py-2 bg-white/255 ring-1 ring-white/10 rounded text-white focus:outline-none focus:ring-white/30"",433
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full px-3 py-2 bg-white/255 ring-1 ring-white/10 rounded text-white focus:outline-none focus:ring-white/30"",433
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="space-y-2">",414
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/80 text-sm font-medium flex items-center gap-2">",461
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-2">",370
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-sm"",383
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center justify-between">",268
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-4">",487
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/80 text-sm">",489
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2">",274
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/80 text-sm">Sort:</span>",495
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="bg-white/255 ring-1 ring-white/10 rounded px-2 py-1 text-sm text-white focus:outline-none"",499
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-1"",510
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" /> : <SortDesc className="w-4 h-4" />}",512
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2">",274
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-2"",281
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-2"",281
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="space-y-3">",541
